example_id                                                           | status | run_time        |
./spec/core_ext/symbol_hash_spec.rb[1:8]                             | passed | 0.00007 seconds |
./spec/core_ext/symbol_hash_spec.rb[1:9]                             | passed | 0.00009 seconds |
./spec/core_ext/symbol_hash_spec.rb[1:10]                            | passed | 0.00007 seconds |
./spec/docstring_parser_spec.rb[1:1:1]                               | passed | 0.00039 seconds |
./spec/docstring_parser_spec.rb[1:1:2]                               | passed | 0.00049 seconds |
./spec/docstring_parser_spec.rb[1:1:3]                               | passed | 0.00026 seconds |
./spec/docstring_parser_spec.rb[1:1:4]                               | passed | 0.00025 seconds |
./spec/docstring_parser_spec.rb[1:1:5]                               | passed | 0.00037 seconds |
./spec/docstring_parser_spec.rb[1:1:6]                               | passed | 0.00021 seconds |
./spec/docstring_parser_spec.rb[1:1:7]                               | passed | 0.0007 seconds  |
./spec/docstring_parser_spec.rb[1:1:8]                               | passed | 0.00012 seconds |
./spec/docstring_parser_spec.rb[1:2:1]                               | passed | 0.00065 seconds |
./spec/docstring_parser_spec.rb[1:2:2]                               | passed | 0.00043 seconds |
./spec/docstring_parser_spec.rb[1:2:3]                               | passed | 0.0002 seconds  |
./spec/docstring_parser_spec.rb[1:2:4]                               | passed | 0.00037 seconds |
./spec/docstring_parser_spec.rb[1:2:5]                               | passed | 0.00021 seconds |
./spec/docstring_parser_spec.rb[1:2:6]                               | passed | 0.00036 seconds |
./spec/docstring_parser_spec.rb[1:2:7]                               | passed | 0.00087 seconds |
./spec/docstring_parser_spec.rb[1:2:8]                               | passed | 0.00029 seconds |
./spec/docstring_parser_spec.rb[1:2:9]                               | passed | 0.00017 seconds |
./spec/docstring_parser_spec.rb[1:2:10]                              | passed | 0.00016 seconds |
./spec/docstring_parser_spec.rb[1:2:11]                              | passed | 0.00019 seconds |
./spec/docstring_parser_spec.rb[1:2:12]                              | passed | 0.00025 seconds |
./spec/docstring_parser_spec.rb[1:3:1]                               | passed | 0.00018 seconds |
./spec/docstring_parser_spec.rb[1:4:1]                               | passed | 0.00032 seconds |
./spec/docstring_parser_spec.rb[1:5:1]                               | passed | 0.00019 seconds |
./spec/docstring_parser_spec.rb[1:6:1]                               | passed | 0.00017 seconds |
./spec/docstring_parser_spec.rb[1:7:1]                               | passed | 0.00011 seconds |
./spec/docstring_parser_spec.rb[1:8:1]                               | passed | 0.00015 seconds |
./spec/docstring_parser_spec.rb[1:8:2]                               | passed | 0.00177 seconds |
./spec/docstring_parser_spec.rb[1:8:3]                               | passed | 0.00224 seconds |
./spec/docstring_parser_spec.rb[1:8:4]                               | passed | 0.0013 seconds  |
./spec/docstring_parser_spec.rb[1:8:5]                               | passed | 0.00165 seconds |
./spec/docstring_parser_spec.rb[1:9:1]                               | passed | 0.00134 seconds |
./spec/docstring_parser_spec.rb[1:9:2]                               | passed | 0.00123 seconds |
./spec/docstring_parser_spec.rb[1:9:3]                               | passed | 0.00122 seconds |
./spec/docstring_spec.rb[1:1:1]                                      | passed | 0.00021 seconds |
./spec/docstring_spec.rb[1:2:1]                                      | passed | 0.00019 seconds |
./spec/docstring_spec.rb[1:2:2]                                      | passed | 0.00069 seconds |
./spec/docstring_spec.rb[1:2:3]                                      | passed | 0.00018 seconds |
./spec/docstring_spec.rb[1:3:1]                                      | passed | 0.00014 seconds |
./spec/docstring_spec.rb[1:3:2]                                      | passed | 0.00031 seconds |
./spec/docstring_spec.rb[1:4:1]                                      | passed | 0.00013 seconds |
./spec/docstring_spec.rb[1:4:2]                                      | passed | 0.00024 seconds |
./spec/docstring_spec.rb[1:4:3]                                      | passed | 0.0002 seconds  |
./spec/docstring_spec.rb[1:4:4]                                      | passed | 0.00012 seconds |
./spec/docstring_spec.rb[1:4:5]                                      | passed | 0.00021 seconds |
./spec/docstring_spec.rb[1:4:6]                                      | passed | 0.00027 seconds |
./spec/docstring_spec.rb[1:4:7]                                      | passed | 0.00029 seconds |
./spec/docstring_spec.rb[1:4:8]                                      | passed | 0.00115 seconds |
./spec/docstring_spec.rb[1:4:9]                                      | passed | 0.00027 seconds |
./spec/docstring_spec.rb[1:4:10]                                     | passed | 0.00018 seconds |
./spec/docstring_spec.rb[1:4:11]                                     | passed | 0.00016 seconds |
./spec/docstring_spec.rb[1:4:12]                                     | passed | 0.00028 seconds |
./spec/docstring_spec.rb[1:5:1]                                      | passed | 0.00221 seconds |
./spec/docstring_spec.rb[1:5:2]                                      | passed | 0.00109 seconds |
./spec/docstring_spec.rb[1:5:3]                                      | passed | 0.00025 seconds |
./spec/docstring_spec.rb[1:5:4]                                      | passed | 0.00041 seconds |
./spec/docstring_spec.rb[1:5:5]                                      | passed | 0.00042 seconds |
./spec/docstring_spec.rb[1:5:6]                                      | passed | 0.00204 seconds |
./spec/docstring_spec.rb[1:5:7]                                      | passed | 0.00111 seconds |
./spec/docstring_spec.rb[1:5:8]                                      | passed | 0.00282 seconds |
./spec/docstring_spec.rb[1:5:9]                                      | passed | 0.00155 seconds |
./spec/docstring_spec.rb[1:6:1]                                      | passed | 0.00023 seconds |
./spec/docstring_spec.rb[1:6:2]                                      | passed | 0.00025 seconds |
./spec/docstring_spec.rb[1:6:3]                                      | passed | 0.0003 seconds  |
./spec/docstring_spec.rb[1:6:4]                                      | passed | 0.00058 seconds |
./spec/docstring_spec.rb[1:6:5]                                      | passed | 0.00017 seconds |
./spec/docstring_spec.rb[1:6:6]                                      | passed | 0.00019 seconds |
./spec/docstring_spec.rb[1:7:1]                                      | passed | 0.00028 seconds |
./spec/docstring_spec.rb[1:8:1]                                      | passed | 0.00033 seconds |
./spec/docstring_spec.rb[1:9:1]                                      | passed | 0.00051 seconds |
./spec/docstring_spec.rb[1:9:2]                                      | passed | 0.00068 seconds |
./spec/docstring_spec.rb[1:9:3]                                      | passed | 0.0007 seconds  |
./spec/docstring_spec.rb[1:9:4]                                      | passed | 0.0005 seconds  |
./spec/docstring_spec.rb[1:9:5]                                      | passed | 0.00028 seconds |
./spec/docstring_spec.rb[1:9:6]                                      | passed | 0.00025 seconds |
./spec/docstring_spec.rb[1:9:7]                                      | passed | 0.00023 seconds |
./spec/docstring_spec.rb[1:10:1]                                     | passed | 0.00022 seconds |
./spec/docstring_spec.rb[1:10:2]                                     | passed | 0.00025 seconds |
./spec/docstring_spec.rb[1:10:3]                                     | passed | 0.00048 seconds |
./spec/docstring_spec.rb[1:10:4]                                     | passed | 0.00014 seconds |
./spec/docstring_spec.rb[1:10:5]                                     | passed | 0.00029 seconds |
./spec/docstring_spec.rb[1:11:1]                                     | passed | 0.00245 seconds |
./spec/handlers/alias_handler_spec.rb[1:1]                           | passed | 0.00015 seconds |
./spec/handlers/alias_handler_spec.rb[1:2]                           | passed | 0.00015 seconds |
./spec/handlers/alias_handler_spec.rb[1:3]                           | passed | 0.00015 seconds |
./spec/handlers/alias_handler_spec.rb[1:4]                           | passed | 0.00014 seconds |
./spec/handlers/alias_handler_spec.rb[1:5]                           | passed | 0.00011 seconds |
./spec/handlers/alias_handler_spec.rb[1:6]                           | passed | 0.0002 seconds  |
./spec/handlers/alias_handler_spec.rb[1:7]                           | passed | 0.0002 seconds  |
./spec/handlers/alias_handler_spec.rb[1:8]                           | passed | 0.00013 seconds |
./spec/handlers/alias_handler_spec.rb[1:9]                           | passed | 0.0001 seconds  |
./spec/handlers/alias_handler_spec.rb[1:10]                          | passed | 0.0001 seconds  |
./spec/handlers/alias_handler_spec.rb[1:11]                          | passed | 0.00017 seconds |
./spec/handlers/alias_handler_spec.rb[1:12]                          | passed | 0.00008 seconds |
./spec/handlers/alias_handler_spec.rb[1:13]                          | passed | 0.00009 seconds |
./spec/handlers/alias_handler_spec.rb[1:14]                          | passed | 0.00023 seconds |
./spec/handlers/alias_handler_spec.rb[1:15]                          | passed | 0.0001 seconds  |
./spec/handlers/alias_handler_spec.rb[1:16]                          | passed | 0.00027 seconds |
./spec/handlers/alias_handler_spec.rb[1:17]                          | passed | 0.0002 seconds  |
./spec/handlers/alias_handler_spec.rb[1:18]                          | passed | 0.00023 seconds |
./spec/handlers/alias_handler_spec.rb[1:19]                          | passed | 0.00014 seconds |
./spec/handlers/alias_handler_spec.rb[1:20]                          | passed | 0.00009 seconds |
./spec/handlers/alias_handler_spec.rb[1:21]                          | passed | 0.00011 seconds |
./spec/handlers/alias_handler_spec.rb[1:22]                          | passed | 0.00169 seconds |
./spec/handlers/alias_handler_spec.rb[1:23]                          | passed | 0.0014 seconds  |
./spec/handlers/attribute_handler_spec.rb[1:1]                       | passed | 0.00015 seconds |
./spec/handlers/attribute_handler_spec.rb[1:2]                       | passed | 0.00018 seconds |
./spec/handlers/attribute_handler_spec.rb[1:3]                       | passed | 0.00008 seconds |
./spec/handlers/attribute_handler_spec.rb[1:4]                       | passed | 0.00008 seconds |
./spec/handlers/attribute_handler_spec.rb[1:5]                       | passed | 0.00012 seconds |
./spec/handlers/attribute_handler_spec.rb[1:6]                       | passed | 0.0001 seconds  |
./spec/handlers/attribute_handler_spec.rb[1:7]                       | passed | 0.00011 seconds |
./spec/handlers/attribute_handler_spec.rb[1:8]                       | passed | 0.00014 seconds |
./spec/handlers/attribute_handler_spec.rb[1:9]                       | passed | 0.00015 seconds |
./spec/handlers/attribute_handler_spec.rb[1:10]                      | passed | 0.00016 seconds |
./spec/handlers/attribute_handler_spec.rb[1:11]                      | passed | 0.00042 seconds |
./spec/handlers/attribute_handler_spec.rb[1:12]                      | passed | 0.00034 seconds |
./spec/handlers/attribute_handler_spec.rb[1:13]                      | passed | 0.00024 seconds |
./spec/handlers/attribute_handler_spec.rb[1:14]                      | passed | 0.0001 seconds  |
./spec/handlers/attribute_handler_spec.rb[1:15]                      | passed | 0.00007 seconds |
./spec/handlers/base_spec.rb[1:1:1]                                  | passed | 0.00138 seconds |
./spec/handlers/base_spec.rb[1:1:2]                                  | passed | 0.00039 seconds |
./spec/handlers/base_spec.rb[1:1:3]                                  | passed | 0.00046 seconds |
./spec/handlers/base_spec.rb[1:1:4]                                  | passed | 0.00074 seconds |
./spec/handlers/base_spec.rb[1:2:1]                                  | passed | 0.00032 seconds |
./spec/handlers/base_spec.rb[1:3:1]                                  | passed | 0.00275 seconds |
./spec/handlers/base_spec.rb[1:4:1]                                  | passed | 0.00233 seconds |
./spec/handlers/base_spec.rb[1:5:1]                                  | passed | 0.00022 seconds |
./spec/handlers/base_spec.rb[1:5:2]                                  | passed | 0.00021 seconds |
./spec/handlers/base_spec.rb[1:5:3]                                  | passed | 0.00019 seconds |
./spec/handlers/base_spec.rb[1:6:1:1]                                | passed | 0.00129 seconds |
./spec/handlers/base_spec.rb[1:6:1:2]                                | passed | 0.00114 seconds |
./spec/handlers/base_spec.rb[1:6:1:3]                                | passed | 0.00131 seconds |
./spec/handlers/base_spec.rb[1:6:1:4]                                | passed | 0.00096 seconds |
./spec/handlers/base_spec.rb[1:6:1:5]                                | passed | 0.0032 seconds  |
./spec/handlers/base_spec.rb[1:6:1:6]                                | passed | 0.00447 seconds |
./spec/handlers/base_spec.rb[1:6:2:1]                                | passed | 0.02221 seconds |
./spec/handlers/base_spec.rb[1:6:2:2]                                | passed | 0.0016 seconds  |
./spec/handlers/base_spec.rb[1:6:2:3]                                | passed | 0.00158 seconds |
./spec/handlers/base_spec.rb[1:6:2:4]                                | passed | 0.0022 seconds  |
./spec/handlers/base_spec.rb[1:6:2:5]                                | passed | 0.00593 seconds |
./spec/handlers/base_spec.rb[1:6:2:6]                                | passed | 0.00806 seconds |
./spec/handlers/c/alias_handler_spec.rb[1:1]                         | passed | 0.00786 seconds |
./spec/handlers/c/alias_handler_spec.rb[1:2]                         | passed | 0.00224 seconds |
./spec/handlers/c/attribute_handler_spec.rb[1:1]                     | passed | 0.00164 seconds |
./spec/handlers/c/attribute_handler_spec.rb[1:2]                     | passed | 0.00161 seconds |
./spec/handlers/c/attribute_handler_spec.rb[1:3]                     | passed | 0.00173 seconds |
./spec/handlers/c/attribute_handler_spec.rb[1:4]                     | passed | 0.0016 seconds  |
./spec/handlers/c/class_handler_spec.rb[1:1]                         | passed | 0.00095 seconds |
./spec/handlers/c/class_handler_spec.rb[1:2]                         | passed | 0.00142 seconds |
./spec/handlers/c/class_handler_spec.rb[1:3]                         | passed | 0.00119 seconds |
./spec/handlers/c/class_handler_spec.rb[1:4]                         | passed | 0.00124 seconds |
./spec/handlers/c/class_handler_spec.rb[1:5]                         | passed | 0.00115 seconds |
./spec/handlers/c/class_handler_spec.rb[1:6]                         | passed | 0.001 seconds   |
./spec/handlers/c/class_handler_spec.rb[1:7]                         | passed | 0.00081 seconds |
./spec/handlers/c/class_handler_spec.rb[1:8]                         | passed | 0.00145 seconds |
./spec/handlers/c/class_handler_spec.rb[1:9]                         | passed | 0.00223 seconds |
./spec/handlers/c/constant_handler_spec.rb[1:1]                      | passed | 0.00142 seconds |
./spec/handlers/c/constant_handler_spec.rb[1:2]                      | passed | 0.00233 seconds |
./spec/handlers/c/constant_handler_spec.rb[1:3]                      | passed | 0.00113 seconds |
./spec/handlers/c/constant_handler_spec.rb[1:4]                      | passed | 0.00107 seconds |
./spec/handlers/c/constant_handler_spec.rb[1:5]                      | passed | 0.00103 seconds |
./spec/handlers/c/init_handler_spec.rb[1:1]                          | passed | 0.00111 seconds |
./spec/handlers/c/init_handler_spec.rb[1:2]                          | passed | 0.00058 seconds |
./spec/handlers/c/init_handler_spec.rb[1:3]                          | passed | 0.00156 seconds |
./spec/handlers/c/init_handler_spec.rb[1:4]                          | passed | 0.00115 seconds |
./spec/handlers/c/method_handler_spec.rb[1:1]                        | passed | 0.00083 seconds |
./spec/handlers/c/method_handler_spec.rb[1:2]                        | passed | 0.00098 seconds |
./spec/handlers/c/method_handler_spec.rb[1:3]                        | passed | 0.00086 seconds |
./spec/handlers/c/method_handler_spec.rb[1:4]                        | passed | 0.0016 seconds  |
./spec/handlers/c/method_handler_spec.rb[1:5]                        | passed | 0.00081 seconds |
./spec/handlers/c/method_handler_spec.rb[1:6]                        | passed | 0.00136 seconds |
./spec/handlers/c/method_handler_spec.rb[1:7]                        | passed | 0.00121 seconds |
./spec/handlers/c/method_handler_spec.rb[1:8]                        | passed | 0.00143 seconds |
./spec/handlers/c/method_handler_spec.rb[1:9]                        | passed | 0.00357 seconds |
./spec/handlers/c/method_handler_spec.rb[1:10]                       | passed | 0.00261 seconds |
./spec/handlers/c/method_handler_spec.rb[1:11]                       | passed | 0.00143 seconds |
./spec/handlers/c/method_handler_spec.rb[1:12]                       | passed | 0.00235 seconds |
./spec/handlers/c/method_handler_spec.rb[1:13]                       | passed | 0.00242 seconds |
./spec/handlers/c/method_handler_spec.rb[1:14]                       | passed | 0.00116 seconds |
./spec/handlers/c/method_handler_spec.rb[1:15]                       | passed | 0.00127 seconds |
./spec/handlers/c/method_handler_spec.rb[1:16]                       | passed | 0.00107 seconds |
./spec/handlers/c/method_handler_spec.rb[1:17]                       | passed | 0.00174 seconds |
./spec/handlers/c/method_handler_spec.rb[1:18]                       | passed | 0.00185 seconds |
./spec/handlers/c/method_handler_spec.rb[1:19]                       | passed | 0.00362 seconds |
./spec/handlers/c/method_handler_spec.rb[1:20]                       | passed | 0.00159 seconds |
./spec/handlers/c/mixin_handler_spec.rb[1:1]                         | passed | 0.00144 seconds |
./spec/handlers/c/mixin_handler_spec.rb[1:2]                         | passed | 0.00141 seconds |
./spec/handlers/c/mixin_handler_spec.rb[1:3]                         | passed | 0.00139 seconds |
./spec/handlers/c/module_handler_spec.rb[1:1]                        | passed | 0.00064 seconds |
./spec/handlers/c/module_handler_spec.rb[1:2]                        | passed | 0.00094 seconds |
./spec/handlers/c/module_handler_spec.rb[1:3]                        | passed | 0.0008 seconds  |
./spec/handlers/c/module_handler_spec.rb[1:4]                        | passed | 0.0007 seconds  |
./spec/handlers/c/module_handler_spec.rb[1:5]                        | passed | 0.00053 seconds |
./spec/handlers/c/module_handler_spec.rb[1:6]                        | passed | 0.00117 seconds |
./spec/handlers/c/module_handler_spec.rb[1:7]                        | passed | 0.00083 seconds |
./spec/handlers/c/module_handler_spec.rb[1:8]                        | passed | 0.00055 seconds |
./spec/handlers/c/override_comment_handler_spec.rb[1:1]              | passed | 0.00121 seconds |
./spec/handlers/c/override_comment_handler_spec.rb[1:2]              | passed | 0.00073 seconds |
./spec/handlers/c/override_comment_handler_spec.rb[1:3]              | passed | 0.00074 seconds |
./spec/handlers/c/override_comment_handler_spec.rb[1:4]              | passed | 0.00065 seconds |
./spec/handlers/c/path_handler_spec.rb[1:1]                          | passed | 0.00129 seconds |
./spec/handlers/c/path_handler_spec.rb[1:2]                          | passed | 0.00155 seconds |
./spec/handlers/c/path_handler_spec.rb[1:3]                          | passed | 0.00195 seconds |
./spec/handlers/c/struct_handler_spec.rb[1:1]                        | passed | 0.00757 seconds |
./spec/handlers/class_condition_handler_spec.rb[1:1]                 | passed | 0.00014 seconds |
./spec/handlers/class_condition_handler_spec.rb[1:2]                 | passed | 0.00011 seconds |
./spec/handlers/class_condition_handler_spec.rb[1:3]                 | passed | 0.00012 seconds |
./spec/handlers/class_condition_handler_spec.rb[1:4]                 | passed | 0.00007 seconds |
./spec/handlers/class_condition_handler_spec.rb[1:5]                 | passed | 0.00011 seconds |
./spec/handlers/class_condition_handler_spec.rb[1:6]                 | passed | 0.00007 seconds |
./spec/handlers/class_condition_handler_spec.rb[1:7]                 | passed | 0.00009 seconds |
./spec/handlers/class_condition_handler_spec.rb[1:8]                 | passed | 0.0004 seconds  |
./spec/handlers/class_condition_handler_spec.rb[1:9]                 | passed | 0.00012 seconds |
./spec/handlers/class_condition_handler_spec.rb[1:10]                | passed | 0.00008 seconds |
./spec/handlers/class_condition_handler_spec.rb[1:11]                | passed | 0.00247 seconds |
./spec/handlers/class_handler_spec.rb[1:1]                           | passed | 0.00014 seconds |
./spec/handlers/class_handler_spec.rb[1:2]                           | passed | 0.00038 seconds |
./spec/handlers/class_handler_spec.rb[1:3]                           | passed | 0.00017 seconds |
./spec/handlers/class_handler_spec.rb[1:4]                           | passed | 0.00008 seconds |
./spec/handlers/class_handler_spec.rb[1:5]                           | passed | 0.00015 seconds |
./spec/handlers/class_handler_spec.rb[1:6]                           | passed | 0.00016 seconds |
./spec/handlers/class_handler_spec.rb[1:7]                           | passed | 0.00012 seconds |
./spec/handlers/class_handler_spec.rb[1:8]                           | passed | 0.00036 seconds |
./spec/handlers/class_handler_spec.rb[1:9]                           | passed | 0.0001 seconds  |
./spec/handlers/class_handler_spec.rb[1:10]                          | passed | 0.00077 seconds |
./spec/handlers/class_handler_spec.rb[1:11]                          | passed | 0.00048 seconds |
./spec/handlers/class_handler_spec.rb[1:12]                          | passed | 0.00021 seconds |
./spec/handlers/class_handler_spec.rb[1:13]                          | passed | 0.00024 seconds |
./spec/handlers/class_handler_spec.rb[1:14]                          | passed | 0.00134 seconds |
./spec/handlers/class_handler_spec.rb[1:15]                          | passed | 0.00138 seconds |
./spec/handlers/class_handler_spec.rb[1:16]                          | passed | 0.0012 seconds  |
./spec/handlers/class_handler_spec.rb[1:17]                          | passed | 0.00098 seconds |
./spec/handlers/class_handler_spec.rb[1:18]                          | passed | 0.00204 seconds |
./spec/handlers/class_handler_spec.rb[1:19]                          | passed | 0.00144 seconds |
./spec/handlers/class_handler_spec.rb[1:20]                          | passed | 0.00127 seconds |
./spec/handlers/class_handler_spec.rb[1:21]                          | passed | 0.0014 seconds  |
./spec/handlers/class_handler_spec.rb[1:22]                          | passed | 0.0016 seconds  |
./spec/handlers/class_handler_spec.rb[1:23]                          | passed | 0.00206 seconds |
./spec/handlers/class_handler_spec.rb[1:24]                          | passed | 0.00172 seconds |
./spec/handlers/class_handler_spec.rb[1:25]                          | passed | 0.00014 seconds |
./spec/handlers/class_handler_spec.rb[1:26]                          | passed | 0.00007 seconds |
./spec/handlers/class_handler_spec.rb[1:27]                          | passed | 0.00073 seconds |
./spec/handlers/class_handler_spec.rb[1:28]                          | passed | 0.00041 seconds |
./spec/handlers/class_handler_spec.rb[1:29]                          | passed | 0.00008 seconds |
./spec/handlers/class_handler_spec.rb[1:30]                          | passed | 0.00039 seconds |
./spec/handlers/class_handler_spec.rb[1:31]                          | passed | 0.00027 seconds |
./spec/handlers/class_handler_spec.rb[1:32]                          | passed | 0.00027 seconds |
./spec/handlers/class_handler_spec.rb[1:33]                          | passed | 0.00033 seconds |
./spec/handlers/class_handler_spec.rb[1:34]                          | passed | 0.00018 seconds |
./spec/handlers/class_handler_spec.rb[1:35]                          | passed | 0.00042 seconds |
./spec/handlers/class_handler_spec.rb[1:36]                          | passed | 0.0001 seconds  |
./spec/handlers/class_handler_spec.rb[1:37]                          | passed | 0.00022 seconds |
./spec/handlers/class_handler_spec.rb[1:38:1]                        | passed | 0.00014 seconds |
./spec/handlers/class_handler_spec.rb[1:38:2]                        | passed | 0.00013 seconds |
./spec/handlers/class_handler_spec.rb[1:38:3]                        | passed | 0.00008 seconds |
./spec/handlers/class_handler_spec.rb[1:38:4]                        | passed | 0.0001 seconds  |
./spec/handlers/class_handler_spec.rb[1:38:5]                        | passed | 0.00013 seconds |
./spec/handlers/class_handler_spec.rb[1:38:6]                        | passed | 0.00009 seconds |
./spec/handlers/class_handler_spec.rb[1:38:7]                        | passed | 0.00011 seconds |
./spec/handlers/class_handler_spec.rb[1:38:8]                        | passed | 0.00031 seconds |
./spec/handlers/class_handler_spec.rb[1:38:9]                        | passed | 0.00015 seconds |
./spec/handlers/class_handler_spec.rb[1:38:10]                       | passed | 0.0001 seconds  |
./spec/handlers/class_handler_spec.rb[1:39:1]                        | passed | 0.00016 seconds |
./spec/handlers/class_handler_spec.rb[1:39:2]                        | passed | 0.00009 seconds |
./spec/handlers/class_handler_spec.rb[1:39:3]                        | passed | 0.00013 seconds |
./spec/handlers/class_handler_spec.rb[1:39:4]                        | passed | 0.00009 seconds |
./spec/handlers/class_handler_spec.rb[1:39:5]                        | passed | 0.00013 seconds |
./spec/handlers/class_handler_spec.rb[1:39:6]                        | passed | 0.00008 seconds |
./spec/handlers/class_handler_spec.rb[1:39:7]                        | passed | 0.00009 seconds |
./spec/handlers/class_handler_spec.rb[1:39:8]                        | passed | 0.00014 seconds |
./spec/handlers/class_handler_spec.rb[1:39:9]                        | passed | 0.00008 seconds |
./spec/handlers/class_handler_spec.rb[1:39:10]                       | passed | 0.00008 seconds |
./spec/handlers/class_handler_spec.rb[1:40]                          | passed | 0.00033 seconds |
./spec/handlers/class_handler_spec.rb[1:41]                          | passed | 0.00008 seconds |
./spec/handlers/class_variable_handler_spec.rb[1:1]                  | passed | 0.0001 seconds  |
./spec/handlers/constant_handler_spec.rb[1:1]                        | passed | 0.00012 seconds |
./spec/handlers/constant_handler_spec.rb[1:2]                        | passed | 0.00014 seconds |
./spec/handlers/constant_handler_spec.rb[1:3]                        | passed | 0.00008 seconds |
./spec/handlers/constant_handler_spec.rb[1:4]                        | passed | 0.00033 seconds |
./spec/handlers/constant_handler_spec.rb[1:5]                        | passed | 0.00194 seconds |
./spec/handlers/constant_handler_spec.rb[1:6]                        | passed | 0.00033 seconds |
./spec/handlers/constant_handler_spec.rb[1:7]                        | passed | 0.00021 seconds |
./spec/handlers/constant_handler_spec.rb[1:8]                        | passed | 0.00022 seconds |
./spec/handlers/constant_handler_spec.rb[1:9]                        | passed | 0.00055 seconds |
./spec/handlers/constant_handler_spec.rb[1:10]                       | passed | 0.00082 seconds |
./spec/handlers/constant_handler_spec.rb[1:11]                       | passed | 0.00104 seconds |
./spec/handlers/constant_handler_spec.rb[1:12]                       | passed | 0.00153 seconds |
./spec/handlers/constant_handler_spec.rb[1:13]                       | passed | 0.00212 seconds |
./spec/handlers/decorator_handler_methods_spec.rb[1:1:1]             | passed | 0.00148 seconds |
./spec/handlers/decorator_handler_methods_spec.rb[1:1:2:1]           | passed | 0.00141 seconds |
./spec/handlers/decorator_handler_methods_spec.rb[1:1:3:1]           | passed | 0.00091 seconds |
./spec/handlers/decorator_handler_methods_spec.rb[1:1:4]             | passed | 0.0013 seconds  |
./spec/handlers/decorator_handler_methods_spec.rb[1:1:5:1]           | passed | 0.00212 seconds |
./spec/handlers/decorator_handler_methods_spec.rb[1:1:6:1:1]         | passed | 0.00194 seconds |
./spec/handlers/decorator_handler_methods_spec.rb[1:1:6:2:1:1]       | passed | 0.00322 seconds |
./spec/handlers/decorator_handler_methods_spec.rb[1:1:6:2:2:1]       | passed | 0.00341 seconds |
./spec/handlers/decorator_handler_methods_spec.rb[1:1:6:2:3:1]       | passed | 0.00278 seconds |
./spec/handlers/decorator_handler_methods_spec.rb[1:1:6:2:4:1]       | passed | 0.0027 seconds  |
./spec/handlers/decorator_handler_methods_spec.rb[1:1:6:3:1]         | passed | 0.00141 seconds |
./spec/handlers/decorator_handler_methods_spec.rb[1:1:7:1:1]         | passed | 0.00175 seconds |
./spec/handlers/decorator_handler_methods_spec.rb[1:1:7:2:1:1:1]     | passed | 0.00219 seconds |
./spec/handlers/decorator_handler_methods_spec.rb[1:1:7:2:1:2:1]     | passed | 0.00182 seconds |
./spec/handlers/decorator_handler_methods_spec.rb[1:1:7:2:1:3:1]     | passed | 0.00313 seconds |
./spec/handlers/decorator_handler_methods_spec.rb[1:1:7:2:2:1:1]     | passed | 0.00189 seconds |
./spec/handlers/decorator_handler_methods_spec.rb[1:1:7:2:2:2:1]     | passed | 0.0022 seconds  |
./spec/handlers/decorator_handler_methods_spec.rb[1:1:7:2:2:3:1]     | passed | 0.00264 seconds |
./spec/handlers/decorator_handler_methods_spec.rb[1:1:8:1]           | passed | 0.00154 seconds |
./spec/handlers/decorator_handler_methods_spec.rb[1:1:8:2:1:1]       | passed | 0.00784 seconds |
./spec/handlers/decorator_handler_methods_spec.rb[1:1:8:2:2:1]       | passed | 0.00159 seconds |
./spec/handlers/decorator_handler_methods_spec.rb[1:1:9:1]           | passed | 0.00191 seconds |
./spec/handlers/decorator_handler_methods_spec.rb[1:1:9:2:1]         | passed | 0.00194 seconds |
./spec/handlers/decorator_handler_methods_spec.rb[1:1:9:2:2:1]       | passed | 0.00257 seconds |
./spec/handlers/decorator_handler_methods_spec.rb[1:1:9:3:1]         | passed | 0.00183 seconds |
./spec/handlers/decorator_handler_methods_spec.rb[1:1:9:4]           | passed | 0.00184 seconds |
./spec/handlers/decorator_handler_methods_spec.rb[1:1:9:5:1]         | passed | 0.00191 seconds |
./spec/handlers/decorator_handler_methods_spec.rb[1:1:9:5:2:1]       | passed | 0.00182 seconds |
./spec/handlers/decorator_handler_methods_spec.rb[1:1:9:6:1]         | passed | 0.00168 seconds |
./spec/handlers/dsl_handler_spec.rb[1:1]                             | passed | 0.00025 seconds |
./spec/handlers/dsl_handler_spec.rb[1:2]                             | passed | 0.00011 seconds |
./spec/handlers/dsl_handler_spec.rb[1:3]                             | passed | 0.00013 seconds |
./spec/handlers/dsl_handler_spec.rb[1:4]                             | passed | 0.00007 seconds |
./spec/handlers/dsl_handler_spec.rb[1:5]                             | passed | 0.00009 seconds |
./spec/handlers/dsl_handler_spec.rb[1:6]                             | passed | 0.00007 seconds |
./spec/handlers/dsl_handler_spec.rb[1:7]                             | passed | 0.00008 seconds |
./spec/handlers/dsl_handler_spec.rb[1:8]                             | passed | 0.00006 seconds |
./spec/handlers/dsl_handler_spec.rb[1:9]                             | passed | 0.00008 seconds |
./spec/handlers/dsl_handler_spec.rb[1:10]                            | passed | 0.00009 seconds |
./spec/handlers/dsl_handler_spec.rb[1:11]                            | passed | 0.00006 seconds |
./spec/handlers/dsl_handler_spec.rb[1:12]                            | passed | 0.00006 seconds |
./spec/handlers/dsl_handler_spec.rb[1:13]                            | passed | 0.00007 seconds |
./spec/handlers/dsl_handler_spec.rb[1:14]                            | passed | 0.00009 seconds |
